# compatible with norbert
# include german mainland, exclude german isles, international (some isles still included, but this is the data we have voronoi coverage for...)
#id	lon_korr	lat_korr	alt	area	name
25274	8.7800	49.2800	158	0.0092963	DIELHEIM-HORRENBERG 
25275	8.9000	49.4500	125	0.0083371	HIRSCHHORN (NECKAR) 
25276	8.9300	49.4200	350	0.0076903	SCHOENBRUNN/BAD 
25277	8.7700	49.4700	350	0.0125506	WILHELMSFELD 
25278	9.1800	49.4800	484	0.0108061	LIMBACH/ODW.-BALSBACH 
25279	9.0200	49.3800	300	0.0079465	NEUNKIRCHEN/BAD 
25280	9.5300	49.5000	338	0.0140627	AHORN-EUBIGHEIM 
25281	8.2200	49.0800	123	0.0196902	KANDEL 
25282	8.0300	49.0500	151	0.0130469	KAPSWEYER 
25283	8.1000	49.2000	150	0.0169972	LANDAU/PFALZ 
25284	8.4000	49.1000	109	0.0123437	EGGENSTEIN-LEOPOLDSHAFEN 
25285	8.3000	49.1700	105	0.0277277	RUELZHEIM 
25286	8.2800	49.0300	102	0.0176121	WOERTH/RHEIN-MAXIMILIAN. 
25287	8.6500	49.0200	204	0.0075984	BRETTEN-DUERREN 
25288	8.6500	49.1000	126	0.0169908	BRUCHSAL-HEIDELSHEIM 
25289	8.6300	49.2300	107	0.0111146	KRONAU 
25290	8.7200	49.2200	165	0.0118256	OESTRINGEN 
25291	9.0800	49.0300	228	0.0135044	BOENNIGHEIM 
25292	9.2000	49.0500	275	0.0149921	NECKARWESTHEIM 
25293	9.0200	49.1300	193	0.0147123	SCHWAIGERN-STETTEN 
25294	8.3000	48.8300	130	0.0235271	GAGGENAU-ROTENFELS 
25295	8.4800	48.9700	225	0.0162877	KARLSRUHE-HOHENWETTERSBERG 
25296	8.4500	48.8500	434	0.0088671	MARXZELL-SCHIELBERG 
25297	8.6300	48.9700	230	0.0100381	KOENIGSBACH-STEIN 
25298	8.7500	48.9000	246	0.0145624	PFORZHEIM-EUTINGEN 
25299	8.9800	48.9000	270	0.0139494	VAIHINGEN A.D.ENS-RIET 
25300	8.8800	48.7700	389	0.0105700	WEIL DER STADT 
25301	8.8300	48.8500	431	0.0107486	WIMSHEIM 
25302	9.2000	48.9000	287	0.0072876	LUDWIGSBURG 
25303	9.0700	48.9000	272	0.0104199	MARKGROENINGEN 
25304	9.2000	48.9500	192	0.0107510	PLEIDELSHEIM 
25305	9.1000	48.8200	332	0.0187757	STUTTGART-WEILIMDORF 
25306	8.0800	48.5200	190	0.0132710	OBERKIRCH 
25307	8.1000	48.7500	125	0.0305084	SINZHEIM-LEIBERSTUNG 
25308	8.6500	48.7300	639	0.0098349	OBERREICHENBACH 
25309	8.9000	48.6200	455	0.0151312	NUFRINGEN 
25310	9.0000	48.7200	440	0.0122609	SINDELFINGEN 
25311	8.0000	48.5000	196	0.0122075	DURBACH-EBERSWEIER 
25312	8.0800	48.2800	220	0.0143433	HASLACH IM KINZ 
25313	8.1700	48.4800	315	0.0165486	OPPENAU 
25314	8.2000	48.0700	870	0.0131126	FURTWANGEN 
25315	9.9200	48.9200	435	0.0086365	ABTSGMUEND-UNTERGROENING 
25316	9.7700	49.7300	300	0.0093905	ALTERTHEIM-OBERALTERTHM. 
25317	9.4500	48.7700	457	0.0172583	BALTMANNSWEILER-HOHENG. 
25318	9.4800	49.8800	412	0.0132764	BISCHBRUNN 
25319	9.9200	49.0000	384	0.0170731	BUEHLERZELL 
25320	8.8500	49.9000	145	0.0084391	DIEBURG 
25321	9.3800	49.7700	133	0.0124933	DORFPROZELTEN 
25322	9.2500	49.4300	312	0.0128895	ELZTAL-RITTERSBACH 
25323	9.8200	48.3500	580	0.0178048	ERBACH-RINGINGEN 
25324	8.3000	48.4700	884	0.0145222	FREUDENSTADT-KNIEBIS 
25325	9.9500	49.6500	295	0.0211950	GIEBELSTADT 
25326	8.8200	49.6200	522	0.0054279	GRASELLENBACH-SCHARBACH 
25327	8.1800	49.5700	160	0.0102017	GRUENSTADT 
25328	9.9500	48.8000	450	0.0195257	HEUBACH/OSTALB 
25329	9.3300	48.3500	740	0.0191478	HOHENSTEIN-BERNLOCH 
25330	9.7800	49.9500	173	0.0099062	KARLSTADT 
25331	9.7000	49.9700	256	0.0065824	KARLSTADT-ROHRBACH 
25332	9.2500	48.0200	596	0.0211108	KRAUCHENWIES 
25333	9.6700	49.2500	354	0.0225508	KUPFERZELL-RECHBACH 
25334	9.8000	49.8700	208	0.0108243	LEINACH 
25335	8.7300	48.7700	352	0.0058279	LIEBENZELL,BAD 
25336	9.6300	48.7800	296	0.0099801	LORCH,KR.OSTALB-WALDHSN. 
25337	8.2700	49.9800	125	0.0113004	MAINZ 
25338	9.2700	49.8000	243	0.0102391	MOENCHBERG 
25339	9.3300	49.2300	184	0.0128597	NEUENSTADT AM KOCHER 
25340	9.1300	49.8300	175	0.0076420	OBERNBURG 
25341	9.3500	49.1300	230	0.0135989	OBERSULM-WILLSBACH 
25342	9.5500	49.4000	290	0.0261182	RAVENSTEIN-BALLENBERG 
25343	8.8700	49.7200	187	0.0091306	REICHELSHEIM-BEERFURTH 
25344	9.2500	48.8700	216	0.0118680	REMSECK/NECKAR-ALDINGEN 
25345	9.9300	49.5700	319	0.0300432	RIEDENHEIM-STALLDORF 
25346	9.4000	49.9700	360	0.0128140	ROTHENBUCH 
25347	9.6800	48.0200	586	0.0228872	SCHUSSENRIED,BAD-OLZREUT 
25348	9.1800	48.4000	780	0.0201321	SONNENBUEHL-GENKINGEN 
25349	9.6200	49.1500	476	0.0154707	WALDENBURG-OBERSTEINBACH 
25350	9.5000	49.1300	395	0.0110837	WUESTENROT-OBERHEIMBACH 
25351	9.6700	49.9000	265	0.0118629	URSPRINGEN/MAIN 
25352	8.8200	48.0200	648	0.0466542	TUTTLINGEN 
26001	10.9500	48.4300	462	0.0130307	AUGSBURG-MUEHLH. 
26002	10.9200	49.8800	239	0.0149230	BAMBERG 
26003	10.5000	48.5700	420	0.0167568	DILLINGEN/DONAU 
26004	11.0000	49.6200	270	0.0286815	ERLANGEN 
26005	11.4800	48.8300	417	0.0072086	KOESCHING 
26006	11.7200	49.1700	516	0.0067880	PARSBERG/OPF. 
26007	10.1800	49.3800	406	0.0248197	ROTHENBURG O.D.TAUBER 
26008	11.7000	48.4000	470	0.0145331	WEIHENSTEPHAN 
26009	10.9700	49.0200	422	0.0153173	WEISSENBURG/BAY. 
26010	10.2400	49.2100	464	0.0085670	WOERNIT 
26011	10.0900	49.1400	417	0.0265096	CRAILSHEIM 
26012	10.6000	49.5600	315	0.0091151	NEUSTADT 
26013	10.6000	49.7300	310	0.0173184	BURGHASLACH 
26014	10.5000	48.8500	425	0.0142728	NORDLINGEN 
26015	10.7900	48.7600	516	0.0140490	KAISHEI 
26016	11.5500	49.9500	330	0.0129154	BAYREUT 
26017	11.9300	49.9900	659	0.0113408	FICHTLB 
26018	11.3000	49.7900	437	0.0116336	GOESWEI 
26019	11.1000	49.2500	340	0.0103858	ROTH BEI NUERNBERG 
26020	11.8500	49.4600	383	0.0050706	AMBERG-UNTERSAMMERSRICHT 
26021	11.5100	48.1700	515	0.0120482	MUENCHEN 
26101	10.0700	49.9000	273	0.0081702	BERGTHEIM 
26102	10.8100	48.5200	440	0.0113835	BIBERBACH 
26103	10.6200	48.6300	420	0.0179084	BLINDHEIM 
26104	10.7800	48.2700	551	0.0190206	BOBINGEN-STRASSBERG 
26105	10.3500	48.8600	497	0.0184281	BOPFINGEN 
26106	10.5000	49.1500	436	0.0137257	BURK-MEIERNDORF 
26107	10.4400	48.7100	550	0.0116891	DISCHINGEN-EGLINGEN 
26108	10.7800	48.7200	405	0.0111493	DONAUWOERTH 
26109	10.4900	49.8500	360	0.0107402	EBRACH 
26110	10.5400	49.0900	453	0.0090291	EHINGEN,KR.ANSBACH 
26111	10.1300	48.9700	443	0.0212027	ELLWANGEN/JAGST 
26112	10.3300	49.1700	465	0.0178873	FEUCHTWANGEN 
26113	10.3800	48.5600	437	0.0154592	GUNDELFINGEN/DON.-PETER. 
26114	10.7200	49.1500	440	0.0155694	MUHR AM SEE 
26115	10.8300	49.1800	410	0.0159291	HAUNDORF-OBERLBACH 
26116	10.1300	48.6700	500	0.0349218	HEIDENHEIM/BRENZ 
26117	10.7800	49.3300	423	0.0138408	HEILSBRONN 
26118	10.4200	49.2100	452	0.0180037	HERRIEDEN-ELBERSROTH 
26119	10.7000	48.8100	490	0.0149989	HUISHEIM 
26120	10.2200	49.6000	262	0.0305596	IPPESHEIM 
26121	10.4200	48.4500	449	0.0283034	BURGAU 
26122	10.4800	49.9700	268	0.0079385	KNETZGAU-OBERSCHWAPPACH 
26123	10.2300	49.1400	456	0.0125527	KRESSBERG-MARKTLUSTENAU 
26124	10.7700	48.3700	490	0.0106875	DIEDORF/SCHWABEN 
26125	10.7700	48.1100	575	0.0187612	LANGERRINGEN-SCHWABENMUEHLE 
26126	10.3200	48.0800	620	0.0216368	LAUBEN/U.ALL-FRICKENHAUSEN 
26127	10.4300	49.6500	305	0.0093503	MARKT BIBART 
26128	10.5500	49.6700	320	0.0088989	MARKT TASCHENDORF-OBERSTDOR 
26129	10.5800	48.1400	633	0.0113738	MARKT WALD 
26130	10.9800	48.2700	508	0.0227960	MERING 
26131	10.4700	49.9200	375	0.0096673	MICHELAU/UFR.-NEUHAUSEN 
26132	10.5000	48.0500	607	0.0188013	MINDELHEIM 
26133	10.5900	48.8100	416	0.0124714	MOETTINGEN 
26134	10.8200	48.3800	525	0.0125751	NEUSAESS 
26135	10.2400	48.5300	451	0.0175177	NIEDERSTOTZINGE 
26136	10.4300	49.4200	430	0.0119772	OBERDACHSTETTEN 
26137	10.1500	48.4300	460	0.0211950	OBERFAHLHEIM 
26138	10.9000	48.6900	409	0.0135434	RAIN AM LECH 
26139	10.9900	48.7900	510	0.0229986	RENNERTSHOFEN-A 
26140	10.0700	49.3900	456	0.0419904	SCHROZBERG-SPIELBACH 
26141	10.6400	48.0600	599	0.0107344	TUERKHEIM 
26142	10.7800	49.9200	236	0.0145920	VIERETH-TRUNSTADT 
26143	10.6500	49.2000	425	0.0098750	WEIDENBACH,KR.A 
26144	10.1600	48.3100	506	0.0176554	WEISSENHORN 
26145	10.1100	49.9800	225	0.0132827	WERNECK 
26146	10.6800	48.5600	430	0.0150003	WERTINGEN 
26147	10.4200	49.5200	310	0.0099797	WINDSHEIM,BAD 
26148	10.3300	48.6800	508	0.0245048	ZOESCHINGEN 
26149	10.1800	49.7300	188	0.0207393	KITZINGEN 
26150	10.6300	49.4000	381	0.0114217	DIETENHOFEN-GOE 
26151	10.2000	48.0800	588	0.0260591	BOOS 
26152	11.3700	49.3800	423	0.0124786	ALTDORF 
26153	11.8700	49.4700	386	0.0084971	AMBERG-UNTERAMMERSRICHT 
26154	11.8000	49.1000	463	0.0195973	BERATZHAUSEN 
26155	11.4200	49.6800	502	0.0062896	BETZENSTEIN 
26156	11.9100	49.9600	592	0.0095332	BRAND/OPF. 
26157	11.6200	49.8500	440	0.0130341	CREUSSEN 
26158	11.4400	48.2500	483	0.0130210	DACHAU 
26159	11.5900	49.0400	370	0.0176796	DIETFURT 
26160	11.9600	48.0800	572	0.0160534	EBERSBERG 
26161	11.4000	49.9400	435	0.0059723	ECKERSDORF-BUSBACH 
26162	11.7000	49.5800	535	0.0163518	EDELSFELD 
26163	11.0600	49.7700	266	0.0122262	EGGOLSHEIM 
26164	11.1700	48.9000	397	0.0093319	EICHSTAETT 
26165	11.3000	48.3300	482	0.0205632	ERDWEG 
26166	11.0500	48.1000	590	0.0176755	ERESING (ST.OTTILIEN) 
26167	11.8700	48.3000	480	0.0131283	AUFKIRCHEN 
26168	11.6100	48.7100	371	0.0150677	GEISENFELD 
26169	11.2500	49.6500	477	0.0202044	GRAEFENBERG 
26170	11.9000	49.7200	411	0.0129657	GRAFENWOEHR 
26171	11.7400	48.1200	537	0.0103996	HAAR-EGLFING 
26172	11.7400	48.3100	462	0.0118485	HALLBERGMOOS-GOLDBACH 
26173	11.4800	49.6000	410	0.0091713	HARTENSTEIN-RUPPRECHTST. 
26174	11.4000	49.5000	332	0.0124872	HERSBRUCK 
26175	11.5000	48.5100	440	0.0087582	HETTENSHAUSEN 
26176	11.5300	48.4300	451	0.0125126	HOHENKAMMER 
26177	11.4300	48.7400	367	0.0177949	INGOLSTADT 
26178	11.6800	49.3700	475	0.0105916	KASTL,KR.AMBERG 
26179	11.8900	49.8700	464	0.0112575	KEMNATH 
26180	11.6800	49.7900	512	0.0181312	KIRCHENTHUMBACH 
26181	11.1700	49.9500	448	0.0051489	KOENIGSFELD,KR. BAMBERG 
26182	11.1900	48.6400	382	0.0139854	KOENIGSMOOS-LUDWIGSMOOS 
26183	11.2000	48.4000	505	0.0196675	ALTOMUENSTER-WOLLOMOOS 
26184	11.4000	48.0900	564	0.0122601	KRAILLING 
26185	11.4800	49.4200	540	0.0119911	LAUTERHOFEN-TRAUENFELD 
26186	11.6400	48.1200	530	0.0102263	MUENCHEN-BERG AM LAIM 
26187	11.7700	49.9900	567	0.0110539	WARMENSTEINACH 
26188	11.4500	48.1600	532	0.0070282	MUENCHEN-PASING 
26189	11.6600	48.3200	463	0.0103954	NEUFAHRN 
26190	11.5600	49.6600	393	0.0092660	NEUHAUS/MFR.-MOSENBERG 
26191	11.6300	49.5000	479	0.0119137	NEUKIRCHEN/OPF. 
26192	11.4300	49.2800	426	0.0148246	NEUMARKT/OPF. 
26193	11.1500	49.4500	325	0.0231444	NUERNBERG(TIERGARTEN) 
26194	11.5700	48.9500	530	0.0194218	ALTMANNSTEIN-PONDORF 
26195	11.5400	49.7500	440	0.0100826	PEGNITZ 
26196	11.5000	49.8300	535	0.0102669	PEGNITZ-TROCKAU 
26197	11.0100	48.5300	520	0.0111242	PETERSDORF-SCHOENLEITEN 
26198	11.5700	49.3200	517	0.0081131	PILSACH-LAABER 
26199	11.4700	49.6500	440	0.0058126	PLECH 
26200	11.4700	48.6100	410	0.0199850	POERNBACH 
26201	11.0900	48.5900	404	0.0144783	POETTMES-SCHORN 
26202	11.5200	49.5000	368	0.0093123	POMMELSBRUNN 
26203	11.9300	49.7700	450	0.0103304	PRESSATH 
26204	11.5100	48.0300	544	0.0182717	PULLACH-HOELLRIEGELSKREIS 
26205	11.2500	49.2500	385	0.0099933	ALLERSBERG 
26206	11.4600	48.5000	481	0.0115001	SCHEYERN 
26207	11.9300	49.2700	354	0.0146797	SCHMIDMUEHLEN 
26208	11.8500	48.7500	395	0.0135448	SIEGENBURG 
26209	11.3500	48.0100	596	0.0122409	STARNBERG 
26210	11.2300	49.0900	417	0.0122524	THALMAESSING 
26211	11.6500	48.1900	490	0.0132538	UNTERFOEHRING 
26212	11.7700	49.4000	530	0.0094323	URSENSOLLEN 
26213	11.0500	48.0300	587	0.0098701	UTTING-ACHSELSCHWANG 
26214	11.6800	49.2300	540	0.0103158	VELBURG 
26215	10.9700	49.2300	390	0.0099514	ABENBERG 
26216	11.8200	48.8500	380	0.0231455	ABENSBERG-SANDHARLANDEN 
26217	10.0000	48.9000	370	0.0187816	ABTSGMUEND 
26218	10.9000	49.7200	268	0.0164418	ADELSDORF 
26219	10.9800	48.4700	470	0.0083840	AFFING 
26220	11.7000	48.7000	405	0.0221954	AIGLSBACH 
26221	10.5000	48.7500	559	0.0097092	AMERDINGEN-BOLLSTADT 
26222	11.6200	49.7000	418	0.0122158	AUERBACH/OPF. 
26223	11.2700	49.8800	432	0.0116528	AUFSESS-HOCHSTAHL 
26224	11.9200	48.0000	552	0.0146746	BAIERN-KLEINROHRSDORF 
26225	11.0700	49.6700	285	0.0160224	BAIERSDORF-HAGENAU 
26226	10.8300	49.9800	280	0.0129388	BAUNACH 
26227	10.6000	49.1700	425	0.0106677	BECHHOFEN/MFR.-VOGGENDF. 
26228	11.4700	49.0300	370	0.0119955	BEILNGRIES 
26229	11.4300	49.1200	403	0.0087646	BERCHING 
26230	10.3200	48.9000	530	0.0227373	BOPFINGEN-BALDERN 
26231	11.9800	48.5700	491	0.0190854	BRUCKBERG/NDB.-POERNDORF 
26232	10.7500	48.0300	626	0.0173267	BUCHLOE 
26233	10.3300	49.4500	356	0.0197007	BURGBERNHEIM 
26234	10.7800	49.8300	260	0.0205000	BURGEBRACH-OBERHARNSBACH 
26235	10.3700	49.7300	403	0.0102257	CASTELL 
26236	10.4000	49.3700	457	0.0171391	COLMBERG 
26237	10.6700	49.6500	347	0.0154513	DACHSBACH-RAUSCHENBERG 
26238	11.0500	48.3800	470	0.0149736	DASING 
26239	11.5500	49.2200	540	0.0145906	DEINING-MITTERSTHAL 
26240	10.1000	49.8000	293	0.0124121	DETTELBACH-EFFELDORF 
26241	10.6000	48.3500	460	0.0169984	DINKELSCHERBEN 
26242	11.3000	49.7300	512	0.0079622	EGLOFFSTEIN-BIEBERBACH 
26243	10.2200	49.0200	572	0.0199487	ELLENBERG 
26244	10.8800	48.6000	426	0.0105032	ELLGAU 
26245	11.9300	49.3500	398	0.0085018	ENSDORF/OPF. 
26246	11.8700	49.3500	491	0.0060937	ENSDORF/OPF.-HIRSCHWALD 
26247	10.5200	48.2000	529	0.0206125	EPPISHAUSEN-HASELBACH 
26248	11.5800	49.5300	425	0.0083362	ETZELWANG 
26249	11.1300	48.3300	525	0.0200866	EURASBURG-FREIENRIED 
26250	11.5700	48.3700	458	0.0092725	FAHRENZHAUSEN 
26251	10.5000	48.6700	455	0.0100039	FINNINGEN-UNTERFINNINGEN 
26252	11.8000	48.2200	494	0.0120474	FINSING 
26253	11.0500	49.7200	257	0.0076911	FORCHHEIM/OFR. 
26254	11.9000	48.1700	512	0.0105768	FORSTINNING 
26255	10.3000	49.8800	220	0.0132088	FRANKENWINHEIM-WEINBERG 
26256	10.4700	48.9800	465	0.0240697	FREMDINGEN 
26257	11.9800	49.4800	483	0.0104828	FREUDENBERG/OPF. 
26258	11.3300	49.2000	406	0.0121747	FREYSTADT 
26259	10.7800	48.4700	515	0.0096593	GABLINGEN-LUETZELBURG 
26260	11.3800	48.8000	384	0.0161098	GAIMERSHEIM 
26261	10.4700	49.7800	344	0.0077688	GEISELWIND 
26262	11.0300	49.2000	346	0.0097998	GEORGENSGMUEND 
26263	10.0300	48.6200	653	0.0230075	GERSTETTEN 
26264	11.9800	49.6800	404	0.0130449	GRAFENWOEHR-GRUB 
26265	11.1700	48.1200	555	0.0250935	GRAFRATH-UNTERALTING 
26266	11.3700	49.0300	388	0.0096338	GREDING 
26267	11.3300	49.1000	562	0.0094720	GREDING-OESTERBERG 
26268	10.8300	49.7000	272	0.0179440	GREMSDORF 
26269	11.3700	48.2000	508	0.0171883	GROEBENZELL 
26270	11.5700	48.8200	408	0.0187591	GROSSMEHRING-THEISSING 
26271	10.2700	48.4800	444	0.0116847	GUENZBURG 
26272	11.5300	48.3000	464	0.0137395	HAIMHAUSEN-OTTERSHAUSEN 
26273	11.1700	49.1500	390	0.0073959	HEIDECK 
26274	10.7000	49.0000	593	0.0163707	HEIDENHEIM-HOHENTRUEDIN. 
26275	11.1700	49.8700	400	0.0130312	HEILIGENSTADT 
26276	11.1500	49.9200	500	0.0076666	HEILIGENSTADT-HOHENPOELZ 
26277	11.7200	49.0800	566	0.0184829	HEMAU-EICHLBERG 
26278	11.3500	48.4300	503	0.0189203	HILGERTSHAUSEN-TANDERN 
26279	11.1700	49.1800	363	0.0075014	HILPOLTSTEIN 
26280	11.0300	49.8500	372	0.0154638	HIRSCHAID-FRIESEN 
26281	11.9700	49.5500	410	0.0125390	HIRSCHAU 
26282	11.6800	48.0500	565	0.0115048	HOHENBRUNN 
26283	11.8300	49.3200	490	0.0120578	HOHENBURG-MENDORFERBUCH 
26284	10.2500	48.3700	497	0.0186373	ICHENHAUSEN-AUTENRIED 
26285	10.0800	49.0300	466	0.0123570	JAGSTZELL 
26286	11.9700	49.1700	347	0.0243667	KALLMUENZ 
26287	11.8800	48.9300	354	0.0186510	KELHEIM 
26288	11.4000	48.9500	395	0.0116328	KIPFENBERG 
26289	10.2300	49.9200	230	0.0179204	KOLITZHEIM 
26290	11.8500	48.4300	431	0.0170440	LANGENBACH 
26291	10.7800	49.5200	369	0.0264818	LANGENZENN 
26292	11.3000	49.5200	333	0.0128030	LAUF/PEGNITZ-HEUCHLING 
26293	11.5700	49.3500	585	0.0092266	LAUTERHOFEN-TRAUTMANNSH. 
26294	11.2800	49.4500	350	0.0098009	LEINBURG-KRAEMERSWEIHER 
26295	11.7500	49.1700	450	0.0101177	LUPBURG-DEGERNDORF 
26296	10.2800	49.6800	291	0.0142346	MARKT EINERSHEIM 
26297	10.6300	49.4800	360	0.0106346	MARKT ERLBACH-HAGENHOFEN 
26298	10.5500	49.5000	418	0.0108800	MARKT ERLBACH-WILHELMSG. 
26299	10.9300	49.9700	309	0.0105788	MEMMELSDORF-LAUBEND 
26300	10.8200	48.6300	436	0.0103985	MERTINGEN-DRUISHEIM 
26301	10.6300	48.2500	515	0.0169773	MICKHAUSEN 
26302	11.4300	49.9000	420	0.0101560	MISTELGAU-HARDT 
26303	10.8200	49.2300	388	0.0073320	MITTELESCHENBACH-GERSB. 
26304	11.4700	49.1700	422	0.0109285	MUEHLHAUSEN/OPF-WEIHERS. 
26305	11.8300	48.5200	475	0.0231903	NANDLSTADT 
26306	11.2200	48.8000	401	0.0123707	NASSENFELS 
26307	11.1300	49.0500	530	0.0125235	NENNSLINGEN 
26308	11.2000	48.7300	380	0.0130061	NEUBURG/DONAU 
26309	10.8000	49.2800	438	0.0072288	NEUENDETTELSAU 
26310	10.5200	49.5800	318	0.0083800	NEUSTADT/AISCH-UNTERNES. 
26311	11.8300	49.8300	516	0.0170152	NEUSTADT/KULM 
26312	11.0500	49.3700	323	0.0159332	NUERNBERG-REICHEL.KELLER 
26313	10.6000	49.9200	426	0.0200445	OBERAURACH-FATSCHENBRUNN 
26314	11.1000	48.6800	410	0.0124881	OBERHAUSEN/DONAU-SINNING 
26315	10.4800	49.7300	369	0.0072470	OBERSCHEINFELD-APPENFEL. 
26316	11.3500	49.7000	435	0.0056317	OBERTRUBACH 
26317	10.7000	49.3200	449	0.0114743	PETERSAURACH-WICKLESGR. 
26318	11.9000	48.7000	470	0.0167359	PFEFFENHAUSEN-LUDMANNSD. 
26319	10.9700	49.1300	380	0.0149531	PLEINFELD-MANDLESMUEHLE 
26320	10.7700	48.9300	510	0.0230906	POLSINGEN-DOECKINGEN 
26321	11.4200	49.7700	365	0.0109632	POTTENSTEIN 
26322	10.3500	49.8200	261	0.0126619	PRICHSENSTADT 
26323	10.1000	49.8500	284	0.0083350	PROSSELSHEIM-SELIGENSTA. 
26324	11.2800	49.3000	430	0.0085309	PYRBAUM 
26325	11.0000	48.6200	480	0.0118161	RAIN AM LECH-HAGENHEIM 
26326	10.9200	49.3200	402	0.0201060	ROHR/MFR.-DECHENDORF 
26327	11.9300	48.8500	418	0.0161166	SAAL/DONAU-OBERSCHAMBACH 
26328	10.4800	48.1300	558	0.0144763	SALGEN 
26329	10.9000	48.1700	564	0.0228077	SCHEURING 
26330	11.7000	49.9700	418	0.0128234	WEIDENBERG-GOERSCHNITZ 
26331	11.1200	49.3500	331	0.0105716	WENDELSTEIN-KLSCHWARZEN. 
26332	11.2500	49.3700	366	0.0101748	SCHWARZENBRUCK-OCHENBR. 
26333	11.0200	49.3300	343	0.0085928	SCHWABACH 
26334	10.6000	49.3300	474	0.0178269	WEIHENZELL-GRUEB 
26335	11.3500	49.6300	482	0.0098559	SIMMELSDORF-SANKT HELENA 
26336	10.7500	49.5700	358	0.0129171	WILHELMSDORF/MFR. 
26337	11.3000	49.9800	420	0.0134067	WONSEES 
26338	11.4000	49.9800	517	0.0048150	THURNAU-TANNFELD 
26339	10.4200	49.5800	328	0.0098779	SUGENHEIM-DEUTENHEIM 
26340	10.0700	48.3300	491	0.0209975	SENDEN,KR.NEU-ULM 
26341	10.2700	48.2200	520	0.0285247	TAFERTSHOFEN 
26342	10.6200	48.0000	624	0.0083893	WOERISHOFEN,BAD 
26343	10.2500	49.2500	465	0.0162753	WOERNITZ 
26344	10.6000	49.0500	435	0.0129608	WASSERTRUEDINGEN 
26345	10.6200	48.9000	413	0.0148558	WECHINGEN 
26346	10.6000	48.4200	443	0.0122530	ZUSMARSHAUSEN 
26347	10.6500	48.4500	475	0.0120741	WELDEN 
26348	11.1300	48.8200	512	0.0135270	WELLHEIM-HARD 
26349	11.2800	48.5500	409	0.0254686	SCHROBENHAUSEN 
26350	11.4700	48.8700	478	0.0091495	STAMMHAM-APPERTSHOFEN 
26351	11.6300	48.6000	425	0.0146597	WOLNZACH 
26352	11.0700	48.9700	518	0.0136995	WEISSENBURG/BAY.-ROTHEN. 
26353	10.9500	48.9500	425	0.0198866	TREUCHTLINGEN-SCHAMBACH 
26354	11.1700	48.9700	556	0.0092663	TITTING-HEILIGENKREUZ 
26355	11.2800	48.9300	504	0.0159842	WALTING-RAPPERSZELL 
26356	11.8200	49.6000	430	0.0199170	VILSECK 
26357	11.7800	49.4800	412	0.0105936	SULZBACH-ROSENBERG 
26358	11.6800	49.3000	493	0.0092695	VELBURG-ALBERTSHOFEN 
26359	11.8300	48.1000	556	0.0146073	ZORNEDING 
26360	11.2500	48.0300	646	0.0146710	SEEFELD/OBB.-UNERING 
26361	11.6500	48.5200	499	0.0167422	SCHWEITENKIRCHEN-SUENZH. 
26362	11.9500	48.2500	505	0.0089000	WOERTH/OBB.-HOERLKOFEN 
27001	12.8700	49.1300	403	0.0089084	HOELLENSTEIN-KRAFTWERK 
27002	12.9200	48.8500	313	0.0129547	METTEN 
27003	12.4300	49.4500	595	0.0077490	OBERVIECHTACH 
27004	12.1000	49.0500	366	0.0156546	REGENSBURG 
27005	12.5500	48.0200	487	0.0077031	TROSTBERG 
27006	12.1800	49.6700	438	0.0095529	WEIDEN/OPF. 
27007	12.1100	49.3300	372	0.0148352	SCHWAND 
27008	12.5700	48.8300	350	0.0195172	STRAUBN 
27101	13.0800	48.6000	325	0.0173415	ALDERSBACH 
27102	12.4300	49.8200	610	0.0284116	BAERNAU 
27103	13.2000	49.1200	710	0.0172172	BAYERISCH EISENSTEIN 
27104	12.4100	48.4200	464	0.0178783	BODENKIRCHEN-AICH 
27105	12.7500	48.8800	345	0.0106616	BOGEN-PFELLING 
27106	12.3200	49.2500	370	0.0153268	BRUCK 
27107	12.6700	49.2200	396	0.0281853	CHAM 
27108	12.9500	48.8300	313	0.0082139	DEGGENDORF 
27109	12.2000	49.0300	375	0.0187843	DONAUSTAUF 
27110	12.1600	48.2700	439	0.0134941	DORFEN,KR.ERDING 
27111	12.0500	49.8400	500	0.0165161	ERBENDORF 
27112	12.1800	48.6700	450	0.0165886	ERGOLDSBACH-KLAEHAM 
27113	12.4800	49.1000	562	0.0131447	FALKENSTEIN,KR.CHAM 
27114	12.5600	48.4400	432	0.0255630	GANGKOFEN 
27115	12.2600	48.4800	467	0.0173369	GEISENHAUSEN 
27116	12.9800	48.9000	440	0.0074373	GRAFLING 
27117	12.9800	48.9500	586	0.0102560	GRAFLING-MUEHLEN 
27118	12.1700	48.1500	530	0.0165836	HAAG,KR.MUEHLDORF 
27119	13.7300	48.8500	1020	0.0055188	HAIDMUEHLE-BISCHOFSREUTH 
27120	12.3000	49.7200	515	0.0251470	FLOSS 
27121	13.4800	48.6800	458	0.0064132	HUTTHURM-KRINGE 
27122	13.2700	48.9200	693	0.0129491	KIRCHDORF IM WALD 
27123	12.8700	49.1800	408	0.0188281	KOETZTING 
27124	13.1000	48.8300	353	0.0105176	LALLING 
27125	12.1100	48.5400	393	0.0144615	LANDSHUT 
27126	13.3300	49.0300	740	0.0121715	LINDBERG-BUCHENAU 
27127	13.3000	49.0700	770	0.0048166	LINDBERG-SCHEUERECK 
